y,0,1,2,3,4
1,"[660, 95, 70]","[660, 95, 70]","[660, 95, 70]","[660, 95, 70]","[1255, 594, 1132]"
0,"[8055, 385, 1151]","[1139, 385, 1151]","[1139, 385, 1151]","[1139, 385, 1151]","[1248, 409, 1552]"
1,"[1503, 2019, 6724]","[1503, 2019, 6724]","[1503, 2019, 6724]","[1503, 2019, 8162]","[1503, 2019, 6724]"
0,"[1209, 3761, 3620]","[1209, 3761, 3620]","[1209, 3761, 3620]","[1380, 3726, 3633]","[1209, 3761, 3620]"
0,"[1548, 6268, 6598]","[1548, 6268, 6598]","[1548, 6268, 6598]","[3204, 7086, 7233]","[1548, 6268, 6598]"
0,"[3292, 1333, 1064]","[3292, 1333, 1064]","[3292, 1333, 1064]","[2446, 897, 588]","[3292, 1333, 1064]"
0,"[4280, 3324, 4832]","[5629, 3982, 6117]","[4280, 3324, 4832]","[4280, 3324, 4832]","[4280, 3324, 4832]"
1,"[1507, 462, 354]","[1507, 462, 354]","[1062, 130, 38]","[1507, 462, 354]","[1507, 462, 354]"
0,"[1236, 1504, 55]","[3655, 3679, 1376]","[3655, 3679, 1376]","[1236, 1504, 55]","[1236, 1504, 55]"
1,"[2369, 2410, 4051]","[2369, 2410, 4051]","[2369, 2410, 4051]","[1908, 2410, 4051]","[1908, 2410, 4051]"
1,"[4285, 2197, 257]","[4285, 2197, 257]","[4285, 2197, 257]","[4842, 3853, 2668]","[4285, 2197, 1086]"
0,"[2642, 1513, 1984]","[4339, 3892, 4898]","[3266, 2110, 1984]","[2642, 1513, 1984]","[2642, 1513, 1984]"
1,"[1269, 1528, 61]","[1269, 1528, 61]","[1269, 1528, 61]","[1269, 1528, 61]","[1269, 1528, 61]"
0,"[2929, 2020, 2334]","[2929, 2020, 2334]","[2929, 2020, 2334]","[5357, 4004, 4213]","[5357, 4004, 4213]"
1,"[8011, 8285, 270]","[1801, 1942, 270]","[1801, 1942, 270]","[1801, 1942, 270]","[1801, 1942, 270]"
1,"[532, 4202, 4748]","[532, 4202, 4748]","[532, 4202, 4748]","[532, 4202, 4748]","[526, 4535, 4878]"
1,"[7397, 4087, 1068]","[7397, 4087, 1068]","[7570, 4235, 1692]","[7397, 4087, 9047]","[7193, 2359, 9047]"
1,"[740, 642, 2332]","[740, 642, 2332]","[740, 642, 2332]","[740, 642, 2332]","[1154, 1213, 3342]"
0,"[8, 246, 5189]","[587, 1383, 5732]","[8, 246, 5189]","[8, 246, 5189]","[8, 246, 5189]"
1,"[4913, 5382, 229]","[4913, 5382, 229]","[4913, 5382, 229]","[4913, 5382, 229]","[4913, 5382, 229]"
1,"[1348, 460, 3938]","[1348, 460, 3938]","[1348, 460, 3938]","[1348, 460, 3938]","[1952, 921, 4830]"
0,"[777, 1646, 1472]","[8022, 8853, 1472]","[713, 1129, 388]","[713, 1129, 388]","[713, 1129, 388]"
0,"[777, 1646, 1472]","[777, 1646, 1472]","[8643, 1646, 1472]","[713, 1129, 388]","[713, 1129, 388]"
1,"[5767, 9047, 9047]","[5767, 9047, 9047]","[5767, 9047, 9047]","[5767, 9047, 9047]","[6171, 9047, 9047]"
0,"[2026, 3195, 7234]","[218, 1156, 5621]","[3453, 3195, 7234]","[2026, 3195, 7234]","[2026, 3195, 7234]"
1,"[499, 507, 2026]","[499, 507, 2026]","[2244, 2180, 3453]","[2244, 2180, 3453]","[2244, 2180, 3453]"
0,"[1236, 1504, 55]","[1236, 1706, 174]","[3655, 3679, 1376]","[1236, 1504, 55]","[1236, 1504, 55]"
0,"[7481, 4644, 734]","[7662, 4805, 1440]","[7481, 4644, 734]","[7481, 4644, 734]","[7481, 4644, 734]"
1,"[1466, 2042, 2173]","[1466, 2042, 2173]","[1466, 2042, 2173]","[1466, 2042, 2173]","[2517, 3784, 3035]"
1,"[107, 2648, 5437]","[8177, 8772, 5437]","[400, 3198, 5437]","[400, 3198, 5437]","[400, 3198, 5872]"
0,"[499, 507, 2026]","[499, 8234, 8219]","[2244, 2180, 3453]","[499, 507, 2026]","[499, 507, 2026]"
0,"[3714, 2905, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1146, 717, 2049]"
1,"[4610, 4293, 4933]","[4610, 4293, 4933]","[4610, 4293, 4933]","[4610, 4293, 4933]","[6248, 5595, 6171]"
0,"[366, 352, 1628]","[366, 352, 1628]","[366, 352, 1628]","[939, 963, 2918]","[366, 352, 1628]"
1,"[1477, 3478, 1800]","[8663, 3478, 1800]","[8663, 3478, 1800]","[1477, 3478, 1800]","[1477, 3478, 1800]"
1,"[3079, 373, 461]","[3079, 373, 461]","[3079, 373, 461]","[3079, 373, 461]","[3842, 900, 575]"
1,"[60, 0, 1622]","[60, 0, 1622]","[60, 0, 1622]","[60, 0, 1622]","[60, 0, 1622]"
0,"[2729, 2274, 1361]","[8132, 1652, 527]","[2729, 2274, 1361]","[2729, 2274, 1361]","[2729, 2274, 1361]"
0,"[5114, 3809, 4067]","[5114, 3809, 4067]","[5652, 4074, 4288]","[5114, 3809, 4067]","[5114, 3809, 4067]"
0,"[927, 107, 2648]","[927, 107, 2648]","[927, 107, 2648]","[1504, 156, 3011]","[927, 107, 2648]"
1,"[633, 1450, 2031]","[633, 1450, 2031]","[633, 1450, 2031]","[633, 1450, 2031]","[912, 1689, 2433]"
1,"[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]","[2517, 2861, 4196]"
1,"[366, 352, 1628]","[366, 352, 1628]","[366, 352, 8073]","[366, 352, 1628]","[633, 420, 1989]"
0,"[5771, 6183, 693]","[5775, 5687, 270]","[5771, 6183, 693]","[5771, 6183, 693]","[5771, 6183, 693]"
0,"[5049, 2683, 2337]","[4117, 1778, 1593]","[5049, 2683, 2337]","[4117, 1778, 1593]","[5203, 3052, 1593]"
0,"[927, 107, 2648]","[927, 107, 2648]","[1282, 8462, 8291]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[927, 107, 2648]","[927, 107, 2648]","[8683, 8334, 3198]","[927, 107, 2648]","[1282, 400, 3198]"
1,"[840, 2369, 2410]","[840, 2369, 2410]","[840, 2369, 2410]","[840, 2369, 2410]","[840, 2369, 2410]"
0,"[903, 1329, 6663]","[903, 1329, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[893, 2153, 6876]"
0,"[1239, 2156, 2417]","[1239, 8236, 8515]","[1239, 2156, 2417]","[1239, 2156, 2417]","[3798, 3000, 3749]"
1,"[169, 494, 539]","[169, 494, 539]","[169, 494, 539]","[169, 494, 539]","[169, 494, 539]"
1,"[477, 2023, 1561]","[477, 2023, 1561]","[477, 2023, 1561]","[477, 2023, 1561]","[88, 533, 623]"
1,"[6858, 7083, 3506]","[6858, 7083, 3506]","[6858, 7083, 3506]","[6858, 7083, 3506]","[5489, 5893, 1739]"
0,"[683, 726, 740]","[683, 726, 740]","[683, 726, 740]","[9044, 1766, 1814]","[2429, 1766, 1814]"
1,"[489, 1209, 3761]","[489, 1209, 3761]","[489, 1209, 3761]","[489, 1209, 3761]","[139, 398, 1632]"
1,"[552, 602, 1017]","[552, 602, 1017]","[552, 602, 1017]","[552, 602, 1017]","[917, 1118, 1352]"
0,"[154, 56, 110]","[248, 259, 333]","[248, 259, 333]","[248, 259, 333]","[248, 259, 333]"
0,"[2410, 4051, 1734]","[2410, 4051, 1734]","[2106, 3311, 2128]","[3468, 4051, 1734]","[3468, 4051, 1734]"
0,"[2184, 1771, 1470]","[8533, 1771, 1470]","[8491, 8333, 1470]","[2654, 1043, 853]","[2654, 1043, 853]"
0,"[777, 1646, 1472]","[713, 1129, 388]","[8022, 8853, 1472]","[713, 1129, 388]","[713, 1129, 388]"
0,"[1774, 2344, 2841]","[126, 336, 226]","[126, 336, 226]","[126, 336, 226]","[126, 336, 226]"
0,"[2679, 1677, 1661]","[2679, 1677, 1661]","[2679, 8451, 8933]","[3499, 3348, 4039]","[2679, 1677, 1661]"
0,"[4471, 7709, 7814]","[4471, 7709, 7814]","[1797, 6699, 7015]","[3257, 7606, 7692]","[4471, 7709, 7814]"
0,"[1742, 2513, 1660]","[1231, 1646, 1682]","[1231, 1646, 1682]","[1231, 1646, 1682]","[1231, 1646, 1682]"
1,"[706, 61, 5]","[706, 61, 5]","[706, 61, 5]","[706, 61, 5]","[706, 61, 5]"
1,"[2929, 2020, 2334]","[5357, 4004, 4213]","[2929, 8272, 8010]","[5357, 4004, 4213]","[2929, 2020, 2334]"
1,"[5437, 7046, 6282]","[5437, 7046, 6282]","[8877, 7046, 6282]","[5437, 7046, 6282]","[5437, 7046, 6282]"
0,"[976, 2648, 5437]","[976, 2648, 5437]","[976, 2648, 5437]","[2319, 4055, 5913]","[976, 2648, 5437]"
0,"[1984, 1943, 3416]","[1984, 1943, 3416]","[4898, 1943, 3416]","[4581, 5292, 6108]","[1984, 1943, 3416]"
0,"[4280, 3324, 4832]","[4280, 3324, 4832]","[4280, 3324, 4832]","[4280, 3324, 4832]","[5880, 4498, 6117]"
0,"[189, 1100, 402]","[189, 1100, 402]","[189, 1100, 402]","[428, 1130, 229]","[189, 1100, 402]"
0,"[2329, 2184, 1771]","[2472, 2167, 823]","[2329, 2184, 1771]","[2329, 8451, 8141]","[2329, 2654, 1043]"
0,"[8643, 1329, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
1,"[3117, 3260, 327]","[3117, 3260, 327]","[3117, 3260, 327]","[3117, 3260, 327]","[5896, 6079, 2485]"
0,"[1231, 1646, 1682]","[1742, 2513, 1660]","[1231, 1646, 1682]","[1231, 1646, 1682]","[1231, 1646, 1682]"
1,"[143, 55, 354]","[1507, 462, 354]","[1507, 462, 354]","[1507, 462, 354]","[1507, 462, 354]"
1,"[1182, 223, 1787]","[1182, 223, 1787]","[1182, 223, 1787]","[1182, 223, 1787]","[1196, 389, 1533]"
1,"[1528, 61, 36]","[1528, 61, 36]","[1528, 61, 36]","[1831, 187, 115]","[1831, 187, 115]"
0,"[1507, 462, 354]","[1507, 462, 354]","[1062, 130, 38]","[1507, 462, 354]","[8117, 8034, 354]"
0,"[3447, 3555, 447]","[3447, 3555, 447]","[3447, 3555, 447]","[5233, 4792, 1794]","[3447, 3555, 447]"
0,"[1507, 462, 354]","[1062, 130, 38]","[1507, 462, 354]","[1507, 462, 354]","[1507, 462, 354]"
1,"[542, 3007, 3748]","[542, 3007, 3748]","[542, 3007, 3748]","[542, 2517, 2861]","[195, 3242, 3703]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[8120, 8207, 8548]","[1640, 1055, 1908]","[1146, 717, 2049]"
1,"[160, 598, 967]","[160, 598, 967]","[160, 598, 967]","[160, 598, 967]","[1163, 1216, 1781]"
1,"[593, 1852, 3064]","[593, 1852, 3064]","[593, 1852, 3064]","[593, 1852, 3064]","[1725, 3443, 4079]"
0,"[2567, 2569, 2738]","[2567, 2569, 2738]","[1915, 274, 1225]","[2567, 2569, 2738]","[2567, 2569, 2738]"
0,"[2729, 2274, 1361]","[2729, 2274, 1361]","[1772, 1652, 527]","[2729, 2274, 1361]","[2729, 2274, 1361]"
1,"[3496, 804, 571]","[3496, 804, 571]","[3496, 804, 571]","[3496, 804, 571]","[3449, 1108, 924]"
0,"[3162, 2325, 2997]","[3987, 3209, 3830]","[3987, 3209, 3830]","[3987, 3209, 3830]","[3987, 3209, 3830]"
1,"[1035, 4755, 2635]","[1035, 4755, 2635]","[1035, 4755, 2635]","[360, 3744, 2635]","[1001, 4642, 4266]"
0,"[489, 1409, 130]","[489, 1409, 130]","[139, 130, 2]","[489, 1409, 130]","[489, 1409, 130]"
0,"[481, 1138, 8274]","[4725, 5730, 6159]","[8516, 1138, 726]","[481, 1138, 726]","[481, 1138, 726]"
1,"[2008, 957, 1309]","[2008, 957, 1309]","[2008, 957, 1309]","[2008, 957, 1309]","[2008, 957, 1309]"
1,"[2811, 1987, 1954]","[2811, 1987, 1954]","[2811, 1987, 1954]","[2811, 1987, 1954]","[2811, 1987, 1954]"
1,"[499, 507, 2026]","[499, 507, 218]","[2244, 2180, 3453]","[499, 507, 2026]","[499, 507, 2026]"
0,"[462, 354, 424]","[462, 354, 424]","[2535, 3026, 2747]","[462, 354, 424]","[462, 354, 424]"
0,"[2929, 2020, 2334]","[2929, 2020, 2334]","[3115, 1098, 376]","[5357, 4004, 4213]","[3115, 1098, 376]"
0,"[1303, 1010, 5307]","[1303, 1010, 5307]","[1303, 1010, 5307]","[1648, 1488, 5857]","[1303, 1010, 5307]"
1,"[4496, 3943, 389]","[4496, 3943, 389]","[4496, 3943, 389]","[4496, 3943, 389]","[5380, 4729, 1332]"
0,"[1965, 2265, 1690]","[4085, 3923, 3213]","[1965, 2265, 1690]","[1965, 2265, 1690]","[1965, 2265, 1690]"
1,"[2929, 2020, 2334]","[2929, 2020, 2334]","[3115, 1098, 376]","[2929, 2020, 2334]","[2929, 2020, 2334]"
0,"[5880, 4498, 6117]","[4280, 3324, 4832]","[4280, 3324, 4832]","[4280, 3324, 3843]","[4280, 3324, 3843]"
0,"[7397, 4087, 1068]","[7570, 4235, 1692]","[7397, 4087, 9047]","[7397, 4087, 8300]","[7397, 4087, 9047]"
1,"[1209, 3761, 3620]","[1209, 3761, 3620]","[1209, 3761, 3620]","[1209, 3761, 3620]","[1380, 3726, 3633]"
0,"[499, 507, 2026]","[2244, 2180, 3453]","[499, 507, 2026]","[8005, 8810, 2026]","[499, 507, 2026]"
0,"[3717, 4295, 6798]","[5632, 5850, 7702]","[3717, 4295, 6798]","[3717, 4295, 6798]","[3717, 4295, 6798]"
0,"[5363, 3810, 5612]","[2621, 1583, 2955]","[5363, 3810, 5612]","[5363, 3810, 5612]","[5363, 3810, 5612]"
0,"[2078, 1447, 171]","[2144, 1128, 288]","[2144, 1128, 288]","[2144, 1128, 288]","[2144, 1128, 288]"
0,"[6783, 4632, 138]","[6584, 5237, 320]","[6584, 5237, 320]","[6584, 5237, 320]","[6584, 5237, 320]"
1,"[2049, 3478, 4594]","[2049, 3478, 4594]","[2049, 3478, 4594]","[2049, 3478, 4594]","[1103, 2737, 3677]"
0,"[231, 4776, 5289]","[231, 4776, 5289]","[81, 4541, 4699]","[231, 4776, 5289]","[231, 4776, 5289]"
0,"[1236, 1504, 55]","[1236, 1504, 55]","[1236, 1504, 55]","[3655, 3679, 1376]","[1236, 1504, 55]"
1,"[1284, 2683, 320]","[1284, 2683, 320]","[1284, 2683, 320]","[9047, 9047, 9047]","[1851, 3598, 1498]"
0,"[2463, 4697, 1768]","[2463, 4697, 1768]","[1871, 3950, 827]","[2463, 4697, 1768]","[2463, 4697, 1768]"
0,"[2329, 2184, 1771]","[2329, 2184, 1771]","[2472, 2167, 823]","[2329, 2184, 1771]","[2329, 2654, 1043]"
1,"[366, 2570, 2799]","[366, 2570, 2799]","[366, 2570, 2799]","[366, 2570, 2799]","[633, 3011, 2808]"
0,"[1035, 4755, 2635]","[1035, 4755, 2635]","[1035, 4755, 2635]","[1841, 5740, 4266]","[1035, 4755, 2635]"
0,"[4279, 8346, 8478]","[3595, 2025, 2448]","[4899, 3301, 2447]","[4899, 3301, 2447]","[4899, 3301, 2447]"
0,"[1662, 468, 609]","[533, 49, 83]","[1662, 468, 609]","[1662, 468, 609]","[1662, 468, 609]"
0,"[312, 903, 1329]","[312, 903, 1329]","[8015, 8146, 8056]","[1712, 2727, 3487]","[1712, 2727, 3487]"
1,"[2100, 1983, 6139]","[2100, 1983, 6139]","[2100, 1983, 6139]","[2100, 1983, 6139]","[1677, 2247, 6651]"
0,"[2929, 8272, 8010]","[2929, 2020, 8293]","[2929, 2020, 2334]","[4535, 4004, 4213]","[4535, 4004, 4213]"
0,"[3816, 2622, 1759]","[3816, 2622, 1759]","[8253, 2622, 8299]","[3794, 2624, 1149]","[3816, 2622, 1759]"
0,"[8022, 8853, 1759]","[3794, 2624, 1149]","[3816, 2622, 1759]","[3816, 2622, 1759]","[3816, 2622, 1759]"
1,"[1425, 1896, 1682]","[1425, 1896, 1682]","[1425, 1896, 1682]","[1425, 1896, 1682]","[1425, 1896, 1682]"
0,"[217, 1588, 5464]","[116, 776, 5214]","[217, 1588, 5464]","[116, 776, 5214]","[217, 1588, 5464]"
0,"[2491, 1531, 1649]","[1175, 566, 840]","[2491, 1531, 1649]","[2491, 1531, 1649]","[2491, 1531, 1649]"
0,"[2929, 2020, 2334]","[5357, 4004, 9047]","[3115, 1098, 376]","[3115, 1098, 376]","[3115, 1098, 376]"
0,"[1284, 2683, 320]","[8113, 8334, 320]","[1284, 2683, 320]","[9047, 9047, 9047]","[1284, 2683, 320]"
1,"[584, 707, 525]","[584, 707, 525]","[584, 707, 525]","[584, 707, 525]","[1913, 1945, 958]"
0,"[363, 1317, 427]","[363, 1317, 427]","[8053, 8270, 416]","[363, 1317, 427]","[363, 1317, 427]"
0,"[1437, 2153, 6876]","[903, 1329, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[1680, 363, 1716]","[129, 1, 252]","[1680, 363, 1716]","[1680, 363, 1716]","[1518, 753, 1716]"
0,"[1189, 1905, 1902]","[2341, 2842, 3616]","[1189, 1905, 1902]","[1189, 1905, 1902]","[1189, 1905, 1902]"
0,"[1758, 777, 1646]","[3749, 2199, 2841]","[1758, 777, 1646]","[1758, 713, 1129]","[1094, 457, 1646]"
1,"[462, 354, 424]","[462, 354, 424]","[462, 354, 424]","[462, 354, 424]","[8034, 354, 424]"
0,"[1260, 840, 2369]","[3468, 2831, 2369]","[3714, 2905, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]"
1,"[1220, 1640, 1055]","[1220, 1260, 840]","[1220, 1260, 840]","[1220, 1640, 1055]","[1220, 1640, 1055]"
1,"[217, 1588, 5464]","[217, 1588, 5464]","[217, 1588, 5464]","[217, 1588, 5464]","[116, 776, 5214]"
1,"[3653, 2491, 1531]","[3653, 2491, 1531]","[3653, 2491, 1531]","[3653, 2491, 1531]","[3239, 2785, 1342]"
1,"[5050, 2580, 3182]","[5050, 2580, 3182]","[5050, 2580, 3182]","[5050, 2580, 3182]","[6049, 4182, 4889]"
0,"[8563, 9047, 6645]","[7130, 6921, 6645]","[6024, 5931, 6218]","[7130, 6921, 6645]","[7130, 6921, 6645]"
1,"[683, 726, 740]","[683, 726, 740]","[683, 726, 740]","[2429, 1766, 1814]","[2429, 1766, 1814]"
1,"[2023, 1302, 1182]","[2023, 1302, 1182]","[2023, 1302, 1182]","[2023, 8169, 8026]","[2023, 1302, 1182]"
1,"[903, 1329, 6663]","[903, 1329, 6663]","[903, 1329, 6663]","[903, 1329, 6663]","[903, 1329, 6663]"
0,"[1179, 364, 1093]","[2363, 1374, 2733]","[2363, 1374, 2733]","[2363, 1374, 2733]","[2363, 1374, 2733]"
0,"[1220, 1260, 840]","[2881, 3468, 2831]","[1220, 1260, 840]","[1220, 8030, 8519]","[1220, 1640, 1055]"
0,"[1507, 462, 354]","[1507, 462, 354]","[1507, 462, 354]","[1062, 130, 38]","[8053, 8034, 354]"
1,"[126, 336, 226]","[126, 336, 226]","[126, 336, 226]","[126, 336, 226]","[126, 336, 226]"
0,"[2226, 677, 1365]","[2226, 677, 1365]","[2226, 677, 1365]","[2226, 677, 1365]","[2636, 948, 1458]"
0,"[6641, 5194, 3464]","[6641, 5194, 3464]","[3784, 3455, 1739]","[6641, 5194, 3464]","[6641, 5194, 3464]"
0,"[8731, 8901, 1581]","[2072, 1278, 933]","[4124, 2811, 1581]","[4124, 2811, 1581]","[4124, 2811, 1581]"
0,"[584, 707, 525]","[2615, 2856, 2553]","[584, 707, 525]","[584, 707, 525]","[584, 707, 525]"
1,"[1528, 61, 36]","[1831, 187, 115]","[1528, 61, 36]","[1094, 57, 206]","[1528, 61, 36]"
0,"[4891, 4899, 3301]","[8141, 8016, 2183]","[4891, 4899, 3301]","[4891, 4899, 3301]","[4891, 4899, 3301]"
0,"[4117, 1778, 1593]","[5049, 2683, 2337]","[5049, 2683, 2337]","[4117, 1778, 1593]","[5203, 3052, 1593]"
0,"[269, 189, 973]","[269, 189, 973]","[269, 189, 973]","[304, 225, 1243]","[269, 189, 973]"
0,"[4832, 2580, 8135]","[4832, 2580, 2929]","[4832, 8302, 8116]","[4832, 2580, 3115]","[3843, 2192, 4535]"
1,"[276, 668, 5307]","[276, 668, 5307]","[276, 668, 5307]","[276, 668, 5307]","[66, 161, 4946]"
0,"[1437, 2153, 6876]","[1437, 2153, 6876]","[8022, 8467, 6663]","[1437, 2153, 6876]","[2727, 3487, 6876]"
0,"[4279, 2183, 2447]","[3595, 2025, 2448]","[4279, 2183, 2447]","[4279, 2183, 2447]","[4279, 2183, 2447]"
1,"[2054, 4124, 4433]","[2054, 4124, 4433]","[2054, 4124, 4433]","[2054, 4124, 4433]","[2261, 4102, 3988]"
1,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[4381, 4081, 1908]"
0,"[5049, 2683, 2337]","[4117, 1778, 1593]","[4117, 1778, 1593]","[8764, 1778, 1593]","[4117, 1778, 1593]"
0,"[242, 582, 2805]","[242, 582, 2805]","[242, 582, 2805]","[35, 310, 1731]","[242, 582, 2805]"
0,"[4867, 2152, 4102]","[4867, 2152, 4102]","[2819, 768, 909]","[4867, 2152, 4102]","[4867, 2152, 4102]"
0,"[1260, 840, 2369]","[1640, 1055, 1908]","[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]"
1,"[2402, 1035, 4755]","[2402, 1035, 4755]","[2402, 1035, 4755]","[2402, 1035, 4755]","[2402, 1035, 4755]"
0,"[2929, 2020, 2334]","[5357, 4004, 4213]","[5357, 4004, 4213]","[5357, 4004, 4213]","[4535, 4004, 4213]"
0,"[1220, 1260, 840]","[2881, 3468, 2831]","[3575, 3714, 2905]","[1220, 1260, 840]","[3575, 3714, 4080]"
1,"[363, 1317, 427]","[753, 1317, 427]","[363, 1317, 427]","[363, 1317, 427]","[857, 1301, 416]"
0,"[1272, 2461, 2469]","[1272, 2461, 2469]","[1272, 2461, 2469]","[3972, 4115, 3971]","[1272, 2461, 2469]"
1,"[1220, 1260, 840]","[1220, 1260, 840]","[1220, 1260, 840]","[1220, 1640, 1055]","[1671, 3092, 1757]"
0,"[8022, 8467, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[1577, 833, 72]","[2736, 1807, 588]","[2736, 1807, 389]","[2736, 1807, 389]","[2736, 1807, 389]"
0,"[1970, 2674, 4189]","[46, 186, 1270]","[1970, 2674, 4189]","[1970, 2674, 4189]","[1970, 2674, 4189]"
0,"[2026, 3195, 7234]","[218, 1156, 5621]","[3453, 3195, 7234]","[3453, 3195, 7234]","[2026, 3195, 7234]"
0,"[3064, 2462, 4377]","[3064, 2462, 4377]","[2606, 2588, 4000]","[3064, 2462, 4377]","[3064, 2462, 4377]"
0,"[1507, 462, 354]","[1507, 462, 354]","[1062, 130, 38]","[1507, 462, 354]","[1847, 462, 354]"
0,"[927, 107, 2648]","[927, 107, 2648]","[1282, 9047, 9047]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]","[2517, 2861, 4196]","[3007, 3748, 5157]"
0,"[840, 2369, 2410]","[1366, 4021, 3468]","[840, 2369, 2410]","[840, 2369, 2410]","[4080, 4021, 3468]"
0,"[4702, 922, 62]","[4928, 1175, 119]","[4702, 922, 62]","[4702, 922, 62]","[4702, 922, 62]"
1,"[3153, 5049, 2683]","[3153, 5049, 2683]","[3153, 5049, 2683]","[3153, 4117, 1778]","[4845, 5203, 3052]"
0,"[499, 507, 2026]","[499, 8234, 8219]","[802, 969, 2384]","[499, 507, 2026]","[238, 151, 967]"
1,"[1359, 1139, 385]","[1359, 1139, 385]","[1359, 1139, 385]","[1359, 1139, 385]","[1359, 1139, 385]"
1,"[8467, 6663, 7213]","[1329, 6663, 7213]","[2153, 6876, 7213]","[2153, 6876, 7213]","[883, 5739, 6211]"
0,"[1717, 1165, 329]","[2442, 1028, 478]","[1717, 1165, 329]","[1717, 1165, 329]","[1717, 1165, 329]"
0,"[2008, 957, 1309]","[8088, 8058, 2272]","[2008, 957, 1309]","[2008, 957, 1309]","[2008, 957, 1309]"
0,"[331, 633, 1450]","[1631, 2122, 2985]","[331, 633, 1450]","[1631, 2122, 2985]","[1631, 2122, 2985]"
1,"[2929, 2020, 2334]","[2929, 2020, 2334]","[5357, 4004, 9047]","[2929, 2020, 2334]","[2929, 2020, 2334]"
0,"[660, 95, 70]","[660, 95, 70]","[660, 95, 70]","[1255, 594, 1132]","[660, 95, 70]"
0,"[927, 8100, 8040]","[927, 107, 2648]","[1282, 400, 3198]","[1282, 400, 3198]","[1282, 9047, 9047]"
1,"[389, 1533, 6309]","[389, 1533, 6309]","[389, 1533, 6309]","[389, 1533, 6309]","[389, 1533, 6309]"
0,"[20, 304, 146]","[20, 304, 146]","[967, 1801, 1942]","[20, 304, 146]","[20, 304, 146]"
0,"[2592, 8638, 8131]","[8141, 8016, 2183]","[4891, 4899, 3301]","[4891, 4899, 3301]","[4891, 4899, 3301]"
0,"[1035, 4755, 2635]","[1035, 4755, 2635]","[1841, 5740, 4266]","[360, 3744, 2635]","[360, 3744, 2635]"
0,"[1584, 1372, 819]","[1584, 1372, 819]","[1584, 2325, 1839]","[690, 191, 213]","[1584, 1372, 819]"
0,"[1361, 276, 469]","[1361, 276, 469]","[1361, 276, 469]","[1750, 1194, 1442]","[1361, 276, 469]"
0,"[5437, 7046, 6282]","[8877, 7046, 6282]","[5437, 7046, 6282]","[5437, 7046, 6282]","[5872, 7114, 6951]"
0,"[70, 1344, 496]","[70, 1344, 496]","[70, 1344, 496]","[135, 1222, 411]","[70, 1344, 496]"
0,"[2274, 2468, 1135]","[926, 1680, 363]","[926, 1680, 363]","[926, 1680, 363]","[926, 1680, 363]"
1,"[1851, 3598, 1498]","[1284, 2683, 320]","[1851, 3598, 1498]","[1851, 3598, 1498]","[9047, 9047, 9047]"
0,"[2402, 1035, 4755]","[2402, 1035, 4755]","[8195, 8895, 8175]","[1291, 360, 3744]","[1291, 360, 3744]"
1,"[2811, 1987, 1954]","[2811, 1987, 1954]","[2811, 1987, 993]","[2811, 1987, 1954]","[2580, 2306, 2088]"
0,"[5357, 4004, 4213]","[5357, 4004, 4213]","[2929, 2020, 8293]","[2929, 2020, 2334]","[2929, 2020, 2334]"
0,"[1640, 96, 2494]","[1640, 96, 8445]","[1640, 96, 2494]","[1640, 96, 2494]","[774, 125, 2573]"
0,"[1646, 1682, 3044]","[1646, 1682, 3044]","[1646, 1682, 3044]","[1106, 1130, 3528]","[1646, 1682, 3044]"
1,"[1851, 3598, 1498]","[1284, 2683, 320]","[1851, 3598, 1498]","[1851, 3598, 1498]","[1284, 2683, 320]"
0,"[7026, 3540, 3941]","[7026, 3540, 3941]","[7420, 5192, 5154]","[7026, 3540, 3941]","[7420, 5192, 5154]"
0,"[1712, 2557, 3170]","[312, 1437, 2153]","[312, 1437, 2153]","[312, 1437, 2153]","[312, 1437, 2153]"
0,"[903, 1329, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 883, 5739]"
0,"[1514, 3363, 2803]","[2451, 4470, 4305]","[2451, 4470, 4305]","[2451, 4470, 4305]","[2451, 4470, 4305]"
1,"[2735, 3987, 3209]","[2735, 3987, 3209]","[2735, 3987, 3209]","[2735, 3987, 3209]","[2735, 3987, 3209]"
0,"[1758, 777, 1646]","[3749, 2199, 2841]","[1758, 777, 1646]","[1758, 777, 1646]","[1758, 777, 1646]"
